Date,Time of day,Articles,CLASS,Ref,Qty,Rate,Amount,Weeday,Month,Profit,
4/6/23 8:58,Morning,CYPRIGOLD PLUS SYRUP 200ML,SUPPLEMENTS,35318,1,"1,000","1,000",Thursday,April,270,
4/6/23 8:58,Morning,SWISS AIR FRESHENER SUMMER SCENT 250ML,MINI-MART,35318,1,500,500,Thursday,April,117,
4/6/23 8:58,Morning,ACYCOR PLUS TABLET,ANALGESICS,35318,1,550,550,Thursday,April,190,
4/6/23 8:58,Morning,EVA WATER 75CL,MINI-MART,35318,1,150,150,Thursday,April,50,
4/6/23 8:58,Morning,ASTYFER CAPSULES,SUPPLEMENTS,35318,1,"1,200","1,200",Thursday,April,320,
4/6/23 8:58,Morning,CLORETS MINT BY 2,MINI-MART,35318,2,25,50,Thursday,April,14,
4/6/23 9:08,Morning,PREGNANCY TEST STRIP,STRIPS,35319,2,50,100,Thursday,April,38,
4/6/23 9:17,Morning,PARACETAMOL DROPS EMZOR,ANALGESICS SYRUP,35320,1,350,350,Thursday,April,95,
4/6/23 9:17,Morning,CITRAMIN DROPS,SUPPLEMENTS,35320,1,350,350,Thursday,April,101,
4/6/23 9:17,Morning,ASCOCHEW VITAMIN C (WHITE),SUPPLEMENTS,35320,1,500,500,Thursday,April,210,
4/6/23 10:01,Morning,VIJU WHEAT,MINI-MART,35321,1,500,500,Thursday,April,133,
4/6/23 10:23,Morning,P-ALAXIN TABLETS BY 12,ANTIMALARIAL,35322,1,"1,250","1,250",Thursday,April,390,
4/6/23 10:23,Morning,BENYLIN 4 FLU SYRUP 100ML,"COUGH,COLD & THROAT",35322,1,"1,300","1,300",Thursday,April,340,
4/6/23 10:23,Morning,EMCAP (PARA 500MG TABLETS),ANALGESICS,35322,1,100,100,Thursday,April,25,
4/6/23 10:23,Morning,IBUCAP FORTE TABLET,ANALGESICS,35322,1,300,300,Thursday,April,105,
4/6/23 10:25,Morning,P-ALAXIN TABLETS BY 12,ANTIMALARIAL,35323,1,"1,250","1,250",Thursday,April,390,
4/6/23 10:25,Morning,IBUCAP FORTE TABLET,ANALGESICS,35323,1,300,300,Thursday,April,105,
4/6/23 10:28,Morning,TANZOL TABLET 400MG,GASTROINTESTINAL,35324,2,150,300,Thursday,April,120,
4/6/23 10:28,Morning,TURA SOAP 65G,MINI-MART,35324,1,250,250,Thursday,April,83,
4/6/23 10:28,Morning,CAPPUCINO MARTINA CHOCOLATE 10G BY 100,MINI-MART,35324,1,50,50,Thursday,April,13,
4/6/23 10:29,Morning,MOLFIX BABY DIAPERS SMALL SIZE 3 BY 9,MINI-MART,35325,1,"1,000","1,000",Thursday,April,230,
4/6/23 10:31,Morning,PEAK MILK SATCHET 14G,MINI-MART,35326,1,100,100,Thursday,April,0,
4/6/23 10:31,Morning,SOFTWAVE TISSUE 100 BY 120MM,MINI-MART,35326,1,100,100,Thursday,April,25,
4/6/23 10:31,Morning,MIM TONIC 300ML,SUPPLEMENTS,35326,1,700,700,Thursday,April,200,
4/6/23 10:31,Morning,TETRACYCLINE CAPSULES,ANTIBIOTICS,35326,1,200,200,Thursday,April,77,
4/6/23 10:31,Morning,BOURNVITA SATCHET 20G,MINI-MART,35326,1,100,100,Thursday,April,40,
4/6/23 10:35,Morning,MIXANAL TABLETS,ANALGESICS,35327,1,150,150,Thursday,April,38,
4/6/23 10:35,Morning,LUCOZADE BOOST 125ML,MINI-MART,35327,1,150,150,Thursday,April,31,
4/6/23 10:55,Morning,CLARTEM DS TABLET 80/480,ANTIMALARIAL,35328,1,650,650,Thursday,April,175,
4/6/23 10:55,Morning,MEDIKK-55 TABLET,ANALGESICS,35328,1,250,250,Thursday,April,78,
4/6/23 11:24,Morning,MEDMORAL TABLETS,ANALGESICS,35329,2,200,400,Thursday,April,134,
4/6/23 11:32,Morning,G-ORAL ORS 3S,GASTROINTESTINAL,35330,3,300,300,Thursday,April,75,
4/6/23 11:32,Morning,D-KOFF SYRUP,"COUGH,COLD & THROAT",35330,1,600,600,Thursday,April,180,
4/6/23 11:32,Morning,PARACETAMOL TABLETS M&B 500MG BY 96,ANALGESICS,35330,8,"1,100","1,100",Thursday,April,308,
4/6/23 11:42,Morning,NEUROGESIC CREAM EXTRA 85G,ANALGESICS CREAM,35331,1,"1,750","1,750",Thursday,April,530,
4/6/23 11:51,Morning,ORELOX SYRUP B/S,ANTIBIOTICS,35332,1,"5,900","5,900",Thursday,April,"1,690",
4/6/23 12:39,Morning,VIJU CHOCOLATE FLAVOR,MINI-MART,35333,1,500,500,Thursday,April,133,
4/6/23 12:54,Morning,BUNTO BLOOD TONIC 300ML,SUPPLEMENTS,35334,1,750,750,Thursday,April,220,
4/6/23 12:59,Morning,JAWACLOX SUSPENSION 100ML,ANTIBIOTICS,35335,1,800,800,Thursday,April,225,
4/6/23 13:01,Morning,VIJU WHEAT,MINI-MART,35336,1,500,500,Thursday,April,133,
4/6/23 13:07,Morning,SCALP VEIN NEEDLE 21G,SURGICAL DEVICES,35337,2,40,80,Thursday,April,30,
4/6/23 13:07,Morning,NEEDLE 21G,SURGICAL DEVICES,35337,7,15,105,Thursday,April,49,
4/6/23 13:46,Morning,JUCOPAN TABLET,GASTROINTESTINAL,35338,1,150,150,Thursday,April,48,
4/6/23 13:46,Morning,GASCOL SUSPENSION SUGAR FREE 150ML,GASTROINTESTINAL,35338,1,700,700,Thursday,April,210,
4/6/23 13:46,Morning,OMEPRAZOLE 20MG CAPSULES OMIT,GASTROINTESTINAL,35338,1,350,350,Thursday,April,75,
4/6/23 14:23,Morning,AMOXICILLIN CAPSULES UNBRANDED 500MG,ANTIBIOTICS,35339,1,350,350,Thursday,April,118,
4/6/23 14:23,Morning,IBUPROFEN TABLET 400MG BRUSTAN-N,ANALGESICS,35339,1,250,250,Thursday,April,100,
4/6/23 14:42,Morning,LONART DS TABLETS,ANTIMALARIAL,35340,1,"2,150","2,150",Thursday,April,620,
4/6/23 14:42,Morning,PARACETAMOL TABLETS M&B 500MG BY 96,ANALGESICS,35340,1,150,150,Thursday,April,51,
4/6/23 15:12,Morning,ASMALYN SYRUP,"COUGH,COLD & THROAT",35341,1,450,450,Thursday,April,163,
4/6/23 15:37,Morning,PYRANTRIN TABLET,GASTROINTESTINAL,35342,1,500,500,Thursday,April,145,
4/6/23 16:19,Evening,DIVA PAD BY 2,MINI-MART,35343,2,150,300,Thursday,April,110,
4/6/23 16:29,Evening,KISS LUBE GEL,LUBRICANT,35344,1,"2,100","2,100",Thursday,April,600,
4/6/23 16:29,Evening,COCORUN CHOCOLATE,MINI-MART,35344,2,100,200,Thursday,April,76,
4/6/23 16:29,Evening,NUT BAR CHOCOLATE,MINI-MART,35344,2,100,200,Thursday,April,92,
4/6/23 17:06,Evening,GG COLD CAPSULES,ANTIALLERGY,35345,1,150,150,Thursday,April,82,
4/6/23 17:06,Evening,SHALTOUX LOZENGES,"COUGH,COLD & THROAT",35345,1,30,30,Thursday,April,9,
4/6/23 17:11,Evening,GVITHER-PLUS 20/120MG DISPERSIBLE TABLETS,ANTIMALARIAL,35346,1,350,350,Thursday,April,100,
4/6/23 17:11,Evening,CLORETS MINT BY 2,MINI-MART,35346,2,25,50,Thursday,April,14,
4/6/23 17:18,Evening,NIVEA ROLLON DEEP 50ML,MINI-MART,35347,1,"1,200","1,200",Thursday,April,267,
4/6/23 17:18,Evening,HYDROGEN PEROXIDE 100ML SKG,ANTISEPTICS,35347,1,350,350,Thursday,April,135,
4/6/23 17:18,Evening,CLORETS MINT BY 2,MINI-MART,35347,2,25,50,Thursday,April,14,
4/6/23 17:22,Evening,BENYLIN DRY COUGH 100ML,"COUGH,COLD & THROAT",35348,1,"1,250","1,250",Thursday,April,375,
4/6/23 17:22,Evening,PANDA PARACETAMOL SYRUP,ANALGESICS SYRUP,35348,1,350,350,Thursday,April,140,
4/6/23 17:22,Evening,EM-VIT-C SYRUP,SUPPLEMENTS,35348,1,400,400,Thursday,April,130,
4/6/23 17:53,Evening,VITAMIN B-COMPLEX SYRUP 150ML BECOMBION,SUPPLEMENTS,35349,1,500,500,Thursday,April,160,
4/6/23 17:53,Evening,CITRAMIN SYRUP,SUPPLEMENTS,35349,1,350,350,Thursday,April,85,
4/6/23 18:17,Evening,AMATEM FORTE SOFTGEL 80/480MG,ANTIMALARIAL,35350,1,"2,000","2,000",Thursday,April,625,
4/6/23 18:17,Evening,AMOXICILLIN CAPSULES UNBRANDED 500MG,ANTIBIOTICS,35350,2,350,700,Thursday,April,236,
4/6/23 18:17,Evening,PARACETAMOL TABLETS M&B 500MG BY 96,ANALGESICS,35350,2,150,300,Thursday,April,102,
4/6/23 18:36,Evening,SOSA DRINK 35CL,MINI-MART,35351,1,200,200,Thursday,April,42,
4/6/23 18:36,Evening,BUTTER SHORTBREAD 125G,MINI-MART,35351,1,"1,100","1,100",Thursday,April,250,
4/6/23 18:36,Evening,MAGIK DETERGENT 80G,MINI-MART,35351,1,90,90,Thursday,April,25,
4/6/23 18:36,Evening,CHECKERS CUSTARD VANILLA FLAVOUR 45G,MINI-MART,35351,1,100,100,Thursday,April,31,
4/6/23 18:36,Evening,DETTOL BAR SOAP SKINCARE 55G,MINI-MART,35351,1,250,250,Thursday,April,83,
4/6/23 18:36,Evening,PEAK MILK SATCHET 14G,MINI-MART,35351,1,120,120,Thursday,April,20,
4/6/23 18:42,Evening,TRIBOTAN BABY CREAM,SKINCARE PRODUCTS,35352,1,850,850,Thursday,April,240,
4/6/23 18:55,Evening,SPIRIT MOKO 200ML,ANTISEPTICS,35353,1,800,800,Thursday,April,215,
4/6/23 18:55,Evening,COTTON WOOL 100G,SURGICAL DEVICES,35353,4,150,600,Thursday,April,280,
4/6/23 18:55,Evening,ANGEL COTTON BUDS,MINI-MART,35353,1,400,400,Thursday,April,83,
4/6/23 18:55,Evening,SNIPER FLEET CRAWLING INSECT KILLER 300ML,MINI-MART,35353,1,"1,350","1,350",Thursday,April,250,
4/6/23 18:55,Evening,ANGEL BABY WIPES,MINI-MART,35353,1,950,950,Thursday,April,200,
4/6/23 19:11,Evening,COFEX COUGH SYRUP,"COUGH,COLD & THROAT",35354,1,400,400,Thursday,April,103,
4/6/23 19:11,Evening,PARACETAMOL TABLETS M&B 500MG BY 96,ANALGESICS,35354,1,150,150,Thursday,April,51,
4/6/23 19:11,Evening,LOKMAL QS TABLET 80/480MG,ANTIMALARIAL,35354,1,"1,000","1,000",Thursday,April,360,
4/6/23 19:11,Evening,SHALTOUX LOZENGES,"COUGH,COLD & THROAT",35354,1,30,30,Thursday,April,9,
4/6/23 19:12,Evening,COTTON WOOL 100G,SURGICAL DEVICES,35355,4,150,600,Thursday,April,280,
4/6/23 19:21,Evening,AMLODIPINE TABLETS 10MG PHARMAMAX,CARDIOVASCULAR,35356,1,350,350,Thursday,April,108,
4/6/23 19:21,Evening,GLUCOPHAGE TABLET 500MG,ANTIDIABETICS,35356,1,"1,100","1,100",Thursday,April,310,
4/6/23 19:21,Evening,DAONIL 5MG TABLETS,ANTIDIABETICS,35356,1,500,500,Thursday,April,140,
4/6/23 19:22,Evening,EVA WATER 75CL,MINI-MART,35357,1,150,150,Thursday,April,50,
4/6/23 19:30,Evening,LOKMAL QS TABLET 80/480MG,ANTIMALARIAL,35358,1,"1,000","1,000",Thursday,April,360,
4/6/23 19:30,Evening,AMOXICILLIN CAPSULES UNBRANDED 500MG,ANTIBIOTICS,35358,1,350,350,Thursday,April,118,
4/6/23 19:30,Evening,IBUCAP  CAPSULES,ANALGESICS,35358,1,200,200,Thursday,April,58,
4/6/23 19:30,Evening,PARACETAMOL TABLETS M&B 500MG BY 96,ANALGESICS,35358,1,150,150,Thursday,April,51,
4/6/23 19:34,Evening,EPIDERM CREAM,SKINCARE PRODUCTS,35359,1,500,500,Thursday,April,125,
4/6/23 19:34,Evening,NATURES FIELD VITAMIN C 1000MG (SAT),SUPPLEMENTS,35359,1,850,850,Thursday,April,230,
4/6/23 19:34,Evening,LORATYN-10 TABLET,ANTIALLERGY,35359,1,550,550,Thursday,April,175,
4/6/23 19:56,Evening,MYCOTEN CREAM,SKINCARE PRODUCTS,35360,1,650,650,Thursday,April,190,
4/6/23 19:56,Evening,ROBB INHALER,"COUGH,COLD & THROAT",35360,1,400,400,Thursday,April,108,
4/6/23 20:01,Evening,MILO SACHET 20G,MINI-MART,35361,10,900,900,Thursday,April,180,
4/6/23 20:04,Evening,GLUCOPHAGE TABLET 500MG,ANTIDIABETICS,35362,2,"2,000","2,000",Thursday,April,420,
4/6/23 20:19,Evening,AMATEM FORTE SOFTGEL 80/480MG,ANTIMALARIAL,35363,1,"2,000","2,000",Thursday,April,625,
4/6/23 20:25,Evening,VIJU CHOCOLATE FLAVOR,MINI-MART,35364,1,500,500,Thursday,April,133,
4/6/23 20:25,Evening,MENTOS MINT LONG,MINI-MART,35364,1,180,180,Thursday,April,40,
4/6/23 20:35,Evening,BICARBONATE OF SODA MOKO,GASTROINTESTINAL,35365,1,250,250,Thursday,April,70,
4/6/23 20:35,Evening,ASCOCHEW VITAMIN C (WHITE),SUPPLEMENTS,35365,1,500,500,Thursday,April,210,
4/6/23 20:46,Evening,GOOD MAMA FLORA FRESH DETERGENT 170G,MINI-MART,35366,2,200,400,Thursday,April,116,
4/6/23 20:46,Evening,EVA SOAP FOREVER,MINI-MART,35366,1,400,400,Thursday,April,125,
4/6/23 20:46,Evening,SUNSHINE AIR FRESHNER INSECT REPELLANT,MINI-MART,35366,1,300,300,Thursday,April,96,
4/6/23 20:46,Evening,SWISS FLOWER AIRFRESHNER,MINI-MART,35366,1,350,350,Thursday,April,92,
4/6/23 20:46,Evening,MENTOS MINT SHORT,MINI-MART,35366,1,120,120,Thursday,April,35,
4/7/23 9:41,Morning,ASTYMIN SYRUP 200ML,SUPPLEMENTS,35367,1,"2,500","2,500",Friday,April,750,
4/7/23 9:41,Morning,LONART DS TABLETS,ANTIMALARIAL,35367,1,"2,150","2,150",Friday,April,620,
4/7/23 9:41,Morning,FELVIN 20 CAPSULES,ANALGESICS,35367,2,120,240,Friday,April,66,
4/7/23 9:41,Morning,LUCOZADE BOOST 125ML,MINI-MART,35367,2,150,300,Friday,April,62,
4/7/23 9:44,Morning,G-ORAL ORS PLUS ZINC,GASTROINTESTINAL,35368,1,300,300,Friday,April,105,
4/7/23 9:44,Morning,PARACETAMOL TABLETS M&B 500MG BY 96,ANALGESICS,35368,1,150,150,Friday,April,51,
4/7/23 9:44,Morning,CAPPUCINO MARTINA CHOCOLATE 10G BY 100,MINI-MART,35368,1,50,50,Friday,April,13,
4/7/23 10:20,Morning,RETRAX TABLETS,GASTROINTESTINAL,35369,1,250,250,Friday,April,65,
4/7/23 10:37,Morning,AMEDIN 10MG,CARDIOVASCULAR,35370,1,600,600,Friday,April,168,
4/7/23 10:43,Morning,LONART SUSPENSION,ANTIMALARIAL,35371,1,"1,800","1,800",Friday,April,510,
4/7/23 10:43,Morning,TUXIL RUNNING NOSE AND CATARRH,"COUGH,COLD & THROAT",35371,1,450,450,Friday,April,150,
4/7/23 10:43,Morning,PARACETAMOL TABLETS M&B 500MG BY 96,ANALGESICS,35371,1,150,150,Friday,April,51,
4/7/23 10:48,Morning,EYE ANTIOXIDANTS ORGANIC HEALTH CAPLET 10X10,SUPPLEMENTS,35372,1,"1,250","1,250",Friday,April,389,
4/7/23 11:33,Morning,NIXODERM TUBE,SKINCARE PRODUCTS,35373,1,650,650,Friday,April,140,
4/7/23 11:55,Morning,PREGNANCY TEST STRIP,STRIPS,35374,1,50,50,Friday,April,19,
4/7/23 12:08,Morning,HOLLANDIA YOGHURT,MINI-MART,35375,1,"1,000","1,000",Friday,April,220,
4/7/23 12:08,Morning,LUCOZADE BOOST 125ML,MINI-MART,35375,1,150,150,Friday,April,31,
4/7/23 12:08,Morning,GESTID SUSPENSION 200ML,GASTROINTESTINAL,35375,1,"1,000","1,000",Friday,April,320,
4/7/23 12:09,Morning,PARACETAMOL TABLETS M&B 500MG BY 96,ANALGESICS,35376,1,150,150,Friday,April,51,
4/7/23 12:33,Morning,AMOXICILLIN CAPSULES UNBRANDED 500MG,ANTIBIOTICS,35377,2,350,700,Friday,April,236,
4/7/23 12:33,Morning,PARACETAMOL TABLETS M&B 500MG BY 96,ANALGESICS,35377,1,150,150,Friday,April,51,
4/7/23 12:40,Morning,AMOXIL CAPSULES 500MG GSK,ANTIBIOTICS,35378,2,800,"1,600",Friday,April,474,
4/7/23 12:40,Morning,SUPERMAG SUSPENSION 200ML,GASTROINTESTINAL,35378,1,600,600,Friday,April,185,
4/7/23 12:40,Morning,TAB FLAGYL 400MG,ANTIBIOTICS,35378,1,300,300,Friday,April,110,
4/7/23 12:40,Morning,OMEPRAZOLE 20MG CAPSULES OMIT,GASTROINTESTINAL,35378,1,350,350,Friday,April,75,
4/7/23 12:55,Morning,PANADOL EXTRA TABLET,ANALGESICS,35379,1,250,250,Friday,April,73,
4/7/23 12:55,Morning,LOXAGYL TABLET 400MG,ANTIBIOTICS,35379,1,100,100,Friday,April,16,
4/7/23 12:55,Morning,TETRACYCLINE CAPSULES,ANTIBIOTICS,35379,1,200,200,Friday,April,77,
4/7/23 12:58,Morning,AMATEM SOFTGEL 20/120 BY 12,ANTIMALARIAL,35380,2,950,"1,900",Friday,April,628,
4/7/23 12:58,Morning,AMLODIPINE TABLETS 10MG PHARMAMAX,CARDIOVASCULAR,35380,1,350,350,Friday,April,108,
4/7/23 12:58,Morning,PIRITON TABLET EVANS,ANTIALLERGY,35380,1,50,50,Friday,April,28,
4/7/23 12:58,Morning,CAPPUCINO MARTINA CHOCOLATE 10G BY 100,MINI-MART,35380,1,50,50,Friday,April,13,
4/7/23 13:43,Morning,SHAL ARTEM 20/120MG TABLET,ANTIMALARIAL,35381,1,550,550,Friday,April,130,
4/7/23 13:43,Morning,AQUACLAV SUSPENSION 228.5MG,ANTIBIOTICS,35381,1,"1,050","1,050",Friday,April,300,
4/7/23 13:43,Morning,AMOXICILLIN TABLETS DAMOXEN 250MG,ANTIBIOTICS,35381,2,200,400,Friday,April,140,
4/7/23 13:43,Morning,SHAL ARTEM SUSPENSION 60ML,ANTIMALARIAL,35381,1,600,600,Friday,April,180,
4/7/23 13:43,Morning,PARACETAMOL TABLETS EMZOR 500MG BY 96,ANALGESICS,35381,1,150,150,Friday,April,55,
4/7/23 14:22,Morning,EVA WATER 150CL,MINI-MART,35382,1,200,200,Friday,April,50,
4/7/23 14:40,Morning,PANDA COLD DROPS,"COUGH,COLD & THROAT",35383,1,400,400,Friday,April,127,
4/7/23 14:40,Morning,LARIS 80/480 MGNTABLETS,ANTIMALARIAL,35384,1,700,700,Friday,April,200,
4/7/23 14:40,Morning,AMOXICILLIN CAPSULES UNBRANDED 500MG,ANTIBIOTICS,35384,1,350,350,Friday,April,118,
4/7/23 14:40,Morning,PARACETAMOL TABLETS M&B 500MG BY 96,ANALGESICS,35384,1,150,150,Friday,April,51,
4/7/23 14:41,Morning,MONSTER ENERGY 440ML,MINI-MART,35385,1,600,600,Friday,April,150,
4/7/23 15:05,Morning,ALDOMET TABLET 250MG,CARDIOVASCULAR,35386,2,600,"1,200",Friday,April,308,
4/7/23 15:05,Morning,SALBUTAMOL TABLETS 4MG,ASTHMATICS,35386,1,100,100,Friday,April,86,
4/7/23 15:05,Morning,PREDNISOLONE TABLET PERILON,ANALGESICS,35386,2,250,500,Friday,April,188,
4/7/23 15:31,Morning,PIRITON TRIPLE ACTION SYRUP FOR CHILDREN,"COUGH,COLD & THROAT",35387,2,500,"1,000",Friday,April,300,
4/7/23 15:48,Morning,AMATEM SOFTGEL 20/120 BY 12,ANTIMALARIAL,35388,1,950,950,Friday,April,314,
4/7/23 15:48,Morning,PARACETAMOL TABLETS EMZOR 500MG BY 96,ANALGESICS,35388,8,"1,050","1,050",Friday,April,290,
4/7/23 16:46,Evening,CHLORAMPHENICOL INJECTION,INJECTIBLES,35389,1,450,450,Friday,April,150,
4/7/23 16:46,Evening,GVITHER ARTEMETHER INJECTION,INJECTIBLES,35389,6,400,400,Friday,April,112,
4/7/23 16:46,Evening,WATER FOR INJECTION,SURGICAL DEVICES,35389,2,50,100,Friday,April,48,
4/7/23 16:46,Evening,CANULA BLUE,SURGICAL DEVICES,35389,1,100,100,Friday,April,45,
4/7/23 16:46,Evening,GIVING SET INFUSION,SURGICAL DEVICES,35389,2,150,300,Friday,April,92,
4/7/23 16:46,Evening,SCALP VEIN NEEDLE 21G,SURGICAL DEVICES,35389,10,40,400,Friday,April,150,
4/7/23 16:46,Evening,METRONIDAZOLE INFUSION PEMASON,INFUSIONS,35389,2,400,800,Friday,April,280,
4/7/23 16:46,Evening,EMTRIM TABLET 480MG,ANTIBIOTICS,35389,1,120,120,Friday,April,35,
4/7/23 16:46,Evening,PLASTER ROLL 1,SURGICAL DEVICES,35389,1,450,450,Friday,April,141,
4/7/23 16:46,Evening,VIJU CHOCOLATE FLAVOR,MINI-MART,35389,1,500,500,Friday,April,133,
4/7/23 16:46,Evening,NORMAL SALINE,INFUSIONS,35389,1,700,700,Friday,April,200,
4/7/23 16:46,Evening,LONART DS TABLETS,ANTIMALARIAL,35389,1,"2,150","2,150",Friday,April,620,
4/7/23 16:46,Evening,GENTAMYCIN INJECTION 80MG/2ML,INJECTIBLES,35389,3,40,120,Friday,April,42,
4/7/23 16:49,Evening,PIRITON TABLET EVANS,ANTIALLERGY,35390,2,50,100,Friday,April,56,
4/7/23 16:49,Evening,EMGYL TABLET 400MG,ANTIBIOTICS,35390,1,150,150,Friday,April,68,
4/7/23 16:49,Evening,LOPRAD LOPERAMIDE CAPSULES 2MG,GASTROINTESTINAL,35390,1,100,100,Friday,April,30,
4/7/23 16:49,Evening,FELVIN 20 CAPSULES,ANALGESICS,35390,2,120,240,Friday,April,66,
4/7/23 16:49,Evening,PRIMPEX TABLETS 480MG 10 BY 10,ANTIBIOTICS,35390,2,150,300,Friday,April,122,
4/7/23 16:49,Evening,PARACETAMOL TABLETS M&B 500MG BY 96,ANALGESICS,35390,1,150,150,Friday,April,51,
4/7/23 17:27,Evening,FORACHE SOLUTION,ANALGESICS,35391,1,600,600,Friday,April,200,
4/7/23 17:27,Evening,IBUPROFEN TABLET 400MG BRUSTAN-N,ANALGESICS,35391,1,250,250,Friday,April,100,
4/7/23 17:27,Evening,AMOXICILLIN CAPSULES UNBRANDED 500MG,ANTIBIOTICS,35391,1,350,350,Friday,April,118,
4/7/23 17:27,Evening,COTTON WOOL 50G,SURGICAL DEVICES,35391,1,100,100,Friday,April,55,
4/7/23 17:27,Evening,POLYFORT GEL SUSPENSION X 200ML,GASTROINTESTINAL,35391,1,850,850,Friday,April,267,
4/7/23 17:27,Evening,POSTINOR 2,ORALCONTRACEPTIVES,35391,1,950,950,Friday,April,260,
4/7/23 17:27,Evening,COCORUN CHOCOLATE,MINI-MART,35391,2,100,200,Friday,April,76,
4/7/23 17:27,Evening,POKY BAR CHOCOLATE,MINI-MART,35391,2,100,200,Friday,April,92,
4/7/23 17:27,Evening,SENSODYNE RAPID TOOTHPASTE,MINI-MART,35391,1,"1,300","1,300",Friday,April,300,
4/7/23 17:29,Evening,PARACETAMOL TABLETS M&B 500MG BY 96,ANALGESICS,35392,4,"1,100",550,Friday,April,154,
4/7/23 17:29,Evening,AMPICILLIN CAPSULES 250MG,ANTIBIOTICS,35392,2,200,400,Friday,April,114,
4/7/23 17:29,Evening,EMTRIM TABLET 480MG,ANTIBIOTICS,35392,2,120,240,Friday,April,70,
4/7/23 17:29,Evening,READ A DREAM INSECTISIDE 300ML,MINI-MART,35393,1,"1,500","1,500",Friday,April,550,
4/7/23 18:09,Evening,COTTON WOOL 50G,SURGICAL DEVICES,35394,1,70,70,Friday,April,25,
4/7/23 18:12,Evening,METFORMIN 500MG SIVOPHAGE BY 14,ANTIDIABETICS,35395,1,200,200,Friday,April,76,
4/7/23 18:12,Evening,MIXAGRIP COLD CAPLET,"COUGH,COLD & THROAT",35395,1,200,200,Friday,April,70,
4/7/23 18:12,Evening,ZOLAT SUSPENSION,GASTROINTESTINAL,35395,1,300,300,Friday,April,90,
4/7/23 18:21,Evening,EMCAP (PARA 500MG TABLETS),ANALGESICS,35396,1,100,100,Friday,April,25,
4/7/23 18:22,Evening,GG COLD CAPSULES,ANTIALLERGY,35397,1,150,150,Friday,April,82,
4/7/23 18:22,Evening,COFMIX COUGH SYRUP,"COUGH,COLD & THROAT",35397,1,350,350,Friday,April,100,
4/7/23 18:43,Evening,RAMBO FLEET 300ML,MINI-MART,35398,1,"1,450","1,450",Friday,April,325,
4/7/23 18:44,Evening,CARZEPIN 200MG10X10,MENTAL HEALTH,35399,2,500,"1,000",Friday,April,320,
4/7/23 18:59,Evening,ORHEPTAL SYRUP 100ML,SUPPLEMENTS,35400,1,400,400,Friday,April,166,
4/7/23 19:12,Evening,PREGNANCY TEST STRIP,STRIPS,35401,4,50,200,Friday,April,76,
4/7/23 19:16,Evening,SKINEAL CREAM,SKINCARE PRODUCTS,35402,1,"1,000","1,000",Friday,April,250,
4/7/23 19:23,Evening,LOKMAL QS TABLET 80/480MG,ANTIMALARIAL,35403,1,"1,000","1,000",Friday,April,360,
4/7/23 19:30,Evening,NAN 1 TIN 400G,MINI-MART,35404,2,"3,800","7,600",Friday,April,"1,400",
4/7/23 19:30,Evening,GLUCOSE D TIN 400G,SUPPLEMENTS,35404,1,"1,950","1,950",Friday,April,550,
4/7/23 19:31,Evening,SOSA DRINK 35CL,MINI-MART,35405,1,200,200,Friday,April,42,
4/7/23 19:31,Evening,BUTTER SHORTBREAD 125G,MINI-MART,35405,1,"1,100","1,100",Friday,April,250,
4/7/23 19:36,Evening,FRESHYO YOGHURT 387ML,MINI-MART,35406,2,400,800,Friday,April,200,
4/7/23 19:36,Evening,PET COKE 50CL,MINI-MART,35406,1,200,200,Friday,April,46,
4/7/23 19:41,Evening,GOLD CIRCLE CONDOM,SEXUAL HEALTH,35407,1,200,200,Friday,April,83,
4/7/23 19:41,Evening,HB 12 TONIC,SUPPLEMENTS,35407,1,"1,850","1,850",Friday,April,550,
4/7/23 19:55,Evening,LADYCARE PAD 10 BY 24CM YELLOW,MINI-MART,35408,1,550,550,Friday,April,117,
4/7/23 19:55,Evening,EVA WATER 75CL,MINI-MART,35408,1,150,150,Friday,April,50,
4/7/23 19:57,Evening,SKINEAL CREAM,SKINCARE PRODUCTS,35409,2,"1,000","2,000",Friday,April,500,
4/7/23 19:58,Evening,XASTEN TABLETS 1MG,ANALGESICS,35410,2,50,100,Friday,April,30,
4/7/23 19:59,Evening,EM-B-PLEX BY 100,SUPPLEMENTS,35411,1,250,250,Friday,April,92,
4/7/23 19:59,Evening,FESULF TABLETS BY 100 CUP,SUPPLEMENTS,35411,1,350,350,Friday,April,150,
4/7/23 19:59,Evening,EMCAP (PARA 500MG TABLETS),ANALGESICS,35411,1,100,100,Friday,April,25,
4/7/23 19:59,Evening,SWIDAR TABLET,ANTIMALARIAL,35411,1,400,400,Friday,April,119,
4/7/23 20:00,Evening,ALDOMET TABLET 250MG,CARDIOVASCULAR,35412,1,600,600,Friday,April,154,
4/7/23 20:09,Evening,CLARTEM SUSPENSION,ANTIMALARIAL,35413,1,650,650,Friday,April,190,
4/7/23 20:09,Evening,NOSPAMIN DROPS,GASTROINTESTINAL,35413,1,350,350,Friday,April,101,
4/7/23 20:15,Evening,PARACETAMOL TABLETS M&B 500MG BY 96,ANALGESICS,35414,1,150,150,Friday,April,51,
4/7/23 20:17,Evening,VIJU CHOCOLATE FLAVOR,MINI-MART,35415,1,500,500,Friday,April,133,
4/7/23 20:25,Evening,LADYSEPT PAD BY 10,MINI-MART,35416,1,750,750,Friday,April,196,
4/7/23 20:28,Evening,CLORETS MINT BY 2,MINI-MART,35417,2,25,50,Friday,April,14,
